LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
99.19,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:15.279562
99.19,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:16.288619
99.13,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:17.093666
99.13,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:18.307735
99.13,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:19.277790
99.32,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:20.084837
99.52,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:21.279905
99.72,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:22.278962
99.95,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:23.081008
100.34,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:24.078065
100.73,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:25.110124
100.73,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:26.095180
100.73,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:27.077237
